name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Washington D.C. area,2024-07-24T21:00:00,26,26,20.3,70.74,0.029,100,rain,0,0,14.8,8.9,227,1018.9,81.3,16,0,0,0,30,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-24T22:00:00,25.9,25.9,20.2,70.8,0,0,,0,0,13,6.6,168,1019.5,84.1,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-24T23:00:00,25.4,25.4,20.9,76.04,0,0,,0,0,14.8,6.6,202,1019.4,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T00:00:00,25.4,25.4,21.3,78.16,0,0,,0,0,9.4,4.7,149,1018.7,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T01:00:00,24.7,24.7,21.3,80.98,0,0,,0,0,9.4,4.7,220,1018.8,78.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T02:00:00,25.5,25.5,21.9,80.49,0,0,,0,0,9.4,5.6,215,1018.6,88.3,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T03:00:00,25.5,25.5,23.3,87.8,0,0,,0,0,9.4,9.4,203,1018.8,96.9,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T04:00:00,25.5,25.5,22.9,85.54,0.009,100,rain,0,0,9.4,9.1,222,1018.5,87.5,16,0,0,0,10,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T05:00:00,25.5,25.5,22.9,85.67,0,0,,0,0,9.4,5.5,204,1018.2,88.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T06:00:00,25.5,25.5,22.9,85.59,0,0,,0,0,9.4,9.1,208,1018.9,96.1,15.8,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T07:00:00,24.9,24.9,22.9,88.55,0.043,100,rain,0,0,9.4,12.2,200,1018.8,96.1,15.9,12,0,0,10,"Rain, Overcast",rain,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T08:00:00,25,25,22.9,88.22,0,0,,0,0,9.4,7.8,222,1019.1,97.4,16,46,0.2,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T09:00:00,26,26,22.4,80.42,0,0,,0,0,9.4,5.6,282,1019.4,96.1,16,69,0.2,1,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T10:00:00,26.6,26.6,22.3,77.62,0,0,,0,0,11.2,9.1,216,1019.6,76.1,16,251,0.9,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T11:00:00,28.2,30.9,21.8,68.14,0,0,,0,0,11.2,9.6,231,1019.8,89.6,16,319,1.1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T12:00:00,28.7,31.5,21.7,65.9,0,0,,0,0,11.2,11,187,1019.5,74.2,16,564,2,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T13:00:00,24.4,24.4,19.8,75.15,13.712,100,rain,0,0,47.8,20,149,1019.3,95.9,12.1,690,2.5,7,10,"Rain, Overcast",rain,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T14:00:00,26.9,28.9,21.6,72.95,0.143,100,rain,0,0,11.2,7.8,179,1018.5,86.5,16,311,1.1,3,30,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T15:00:00,29.8,32.5,21.2,59.78,0,0,,0,0,13,5.3,238,1017.7,90.1,14.2,385,1.4,4,30,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T16:00:00,29.2,30.8,19.6,56.17,0,0,,0,0,13,13.9,325,1017.3,66,16,200,0.7,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T17:00:00,28.1,30.4,21.1,65.77,0,0,,0,0,13,9.6,212,1017.4,80.5,16,167,0.6,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T18:00:00,27.1,29,21.1,69.86,0,0,,0,0,13,12.6,203,1017.5,63.8,16,98,0.4,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T19:00:00,26.1,26.1,22.2,78.85,0,0,,0,0,11.2,16.9,174,1017.6,86.4,16,67,0.2,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T20:00:00,25.6,25.6,20.8,74.84,0,0,,0,0,11.2,14,186,1018,87.2,16,7,0,0,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T21:00:00,24.9,24.9,20.1,74.95,0,0,,0,0,11.2,8.9,201,1018.5,86.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T22:00:00,24.3,24.3,20.1,77.66,0,0,,0,0,11.2,5.2,210,1019.1,63.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-25T23:00:00,24.7,24.7,20.7,78.17,0,0,,0,0,9.4,0,0,1019.2,83.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T00:00:00,24.1,24.1,21.1,83.51,0,0,,0,0,11.2,0,0,1018.9,80.5,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T01:00:00,23.6,23.6,20.7,83.7,0,0,,0,0,11.2,6.6,258,1018.8,96.1,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T02:00:00,24,24,20.6,81.57,0,0,,0,0,11.2,4.7,351,1018.7,87.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T03:00:00,23.6,23.6,21.1,85.78,0,0,,0,0,11.2,9.8,351,1018.6,92.3,14.1,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T04:00:00,23.5,23.5,20.6,83.52,0,0,,0,0,13,9.8,341,1018.6,77.8,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T05:00:00,23.6,23.6,19.4,77.51,0,0,,0,0,18.4,17.5,20,1019.1,80.5,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T06:00:00,23.1,23.1,15.9,63.8,0,0,,0,0,13,19.7,39,1019.7,87.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T07:00:00,23.2,23.2,14.5,58.13,0,0,,0,0,13,15.7,23,1020.1,93.8,16,20,0.1,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T08:00:00,23.7,23.7,13.9,54.2,0,0,,0,0,14.8,17.1,39,1020.8,92.7,16,73,0.3,1,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T09:00:00,24.9,24.9,13.4,49.03,0,0,,0,0,35.3,22.5,40,1021.2,91.6,16,300,1.1,3,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T10:00:00,24.4,24.4,13,48.86,0,0,,0,0,16.6,21.1,39,1021.6,91.6,16,471,1.7,5,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T11:00:00,26,26,12.8,44.05,0,0,,0,0,16.6,18,60,1021.4,98.6,16,596,2.1,6,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T12:00:00,26.1,26.1,12.9,43.98,0,0,,0,0,14.8,12.9,91,1021.2,96.9,16,326,1.2,3,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T13:00:00,27.1,26.9,12.1,39.44,0,0,,0,0,13,5.5,351,1020.8,85.3,16,690,2.5,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T14:00:00,27.7,27.5,13.2,40.69,0,0,,0,0,13,10.7,93,1020.2,86.4,16,766,2.8,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T15:00:00,27.8,27.3,11.2,35.47,0,0,,0,0,13,7.7,22,1019.7,80.5,16,508,1.8,5,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T16:00:00,28.3,27.7,12.2,36.84,0,0,,0,0,13,5.4,114,1019,80.1,16,431,1.6,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-26T17:00:00,28.8,28.2,12.9,37.61,0,0,,0,0,14.8,9.4,167,1018.8,80.5,16,628,2.3,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T18:00:00,28.7,28.3,13.5,39.16,0,0,,0,0,11.2,6,187,1018.4,80.5,16,289,1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T19:00:00,28.1,27.9,14,42.04,0,0,,0,0,11.2,9.7,20,1018.7,80.5,16,140,0.5,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T20:00:00,26.5,26.5,15.7,51.44,0,0,,0,0,13,11.3,121,1018.8,87.5,16,36,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T21:00:00,25.3,25.3,15.2,53.77,0,0,,0,0,13,9.8,121,1019,77.8,16,3,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T22:00:00,24.6,24.6,14.7,54.14,0,0,,0,0,11.2,9.8,158,1019.6,43.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-26T23:00:00,23.9,23.9,15.8,60.62,0,0,,0,0,11.2,4.7,202,1020,46.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T00:00:00,23.9,23.9,15.8,60.24,0,0,,0,0,9.4,0,0,1020.3,43.8,13.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T01:00:00,22.8,22.8,14.6,59.6,0,0,,0,0,7.6,6.6,258,1020.3,24,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T02:00:00,22.8,22.8,15.2,62.34,0,0,,0,0,5.4,0,0,1020.1,24,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T03:00:00,22.3,22.3,16.2,68.2,0,0,,0,0,5.4,0,0,1019.7,24,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T04:00:00,21.3,21.3,17,76.7,0,0,,0,0,7.6,6.6,351,1019.3,0,16,0,0,0,3,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T05:00:00,20.8,20.8,17,79.14,0,0,,0,0,9.4,6.6,351,1019.3,0,16,0,0,0,5,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T06:00:00,20.2,20.2,15.6,74.55,0,0,,0,0,7.6,8.9,341,1019.7,24,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T07:00:00,20.4,20.4,16.1,76.58,0,0,,0,0,9.4,8.9,342,1020.2,24,16,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T08:00:00,23.1,23.1,16.2,65.03,0,0,,0,0,9.4,10.7,351,1020.6,24,16,158,0.6,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T09:00:00,25.5,25.5,15.6,54.37,0,0,,0,0,9.4,10.3,66,1020.7,24,16,324,1.2,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T10:00:00,26.7,26.7,15.6,50.86,0,0,,0,0,11.2,9.1,70,1020.9,0,16,559,2,6,5,Clear,clear-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T11:00:00,28.3,28.2,14.4,42.66,0,0,,0,0,11.2,4.9,73,1021,24,16,765,2.8,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T12:00:00,29.9,29.4,14.3,38.59,0,0,,0,0,11.2,12.7,74,1021,43.8,16,942,3.4,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T13:00:00,30.5,30.1,14.7,38.21,0,0,,0,0,13,11.3,70,1020.7,47.2,16,726,2.6,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T14:00:00,30.4,29.5,12.8,34.03,0,0,,0,0,13,5.2,98,1020.4,51.9,16,1083,3.9,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T15:00:00,30,29.4,13.6,36.73,0,0,,0,0,14.8,9.5,85,1020,81.3,16,609,2.2,6,5,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T16:00:00,31.5,30.5,12.9,32.06,0,0,,0,0,25.9,6.1,117,1019.7,44.5,16,607,2.2,6,5,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T17:00:00,31,30.1,13.3,34.04,0,0,,0,0,11.2,11.2,62,1019,44.5,16,718,2.6,7,5,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T18:00:00,30.5,29.6,12.8,33.76,0,0,,0,0,11.2,5.5,257,1018.8,44.5,16,351,1.3,4,5,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T19:00:00,29.8,29.2,13.8,37.6,0,0,,0,0,13,8.5,122,1018.6,25.4,16,81,0.3,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T20:00:00,28.1,28.1,15.1,45.19,0,0,,0,0,13,11.9,109,1019,25.4,16,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T21:00:00,26.4,26.4,14.4,47.85,0,0,,0,0,13,10.3,154,1019.4,24.7,16,3,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T22:00:00,25.6,25.6,15.1,52.04,0,0,,0,0,13,4.7,168,1019.9,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-27T23:00:00,25.1,25.1,16,57.35,0,0,,0,0,14.8,4.7,140,1020.1,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T00:00:00,23.8,23.8,15.1,58.13,0,0,,0,0,16.6,4.7,211,1020.2,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T01:00:00,24.3,24.3,14.1,52.9,0,0,,0,0,14.8,0,0,1020.5,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T02:00:00,22.9,22.9,15.7,64.05,0,0,,0,0,13,4.7,239,1020.6,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T03:00:00,22.4,22.4,17.6,74.18,0,0,,0,0,13,0,0,1020.7,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T04:00:00,21.7,21.7,15.7,68.53,0,0,,0,0,11.2,0,0,1020.4,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T05:00:00,20.7,20.7,16.5,76.98,0,0,,0,0,11.2,4.7,341,1020.6,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T06:00:00,21.2,21.2,16.1,72.64,0,0,,0,0,5.4,0,0,1020.7,24,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T07:00:00,20.8,20.8,16.7,77.37,0,0,,0,0,5.4,0,0,1020.8,24,16,41,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T08:00:00,23.6,23.6,18,70.51,0,0,,0,0,5.4,0,0,1021,0,16,164,0.6,2,10,Clear,clear-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T09:00:00,25.1,25.1,18.2,65.52,0,0,,0,0,3.6,4.7,121,1020.9,0,16,337,1.2,3,10,Clear,clear-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T10:00:00,27.3,28.1,17.6,55.36,0,0,,0,0,3.6,0,0,1020.8,24,16,574,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T11:00:00,28.9,28.8,15,42.78,0,0,,0,0,3.6,5.6,128,1020.8,24,16,762,2.7,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T12:00:00,30,29.9,15.5,41.56,0,0,,0,0,5.4,7.5,143,1020.5,24.7,16,895,3.2,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T13:00:00,31.6,31,14.4,35.29,0,0,,0,0,7.6,0.7,12,1019.8,48.6,16,1072,3.9,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T14:00:00,32,31.4,14.4,34.35,0,0,,0,0,11.2,1.1,18,1019,47.2,16,326,1.2,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T15:00:00,31.1,30.5,14.4,36.38,0,0,,0,0,11.2,7.9,148,1018,53.1,16,1026,3.7,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T16:00:00,31.7,31.3,15.1,36.58,0,0,,0,0,13,8.5,144,1017.2,50,16,876,3.2,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T17:00:00,32.1,31.9,15.6,37.06,0,0,,0,0,13,8.7,163,1016.7,43.8,16,766,2.8,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T18:00:00,31.1,31.5,17,42.83,0,0,,0,0,13,17.9,141,1016.2,24,16,453,1.6,5,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T19:00:00,30.5,30.7,16.5,43.07,0,0,,0,0,13,19.7,155,1016.5,24,16,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T20:00:00,29.1,29.5,16.9,47.86,0,0,,0,0,14.8,17.6,174,1016.8,24,16,40,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T21:00:00,27.5,28,16.6,51.58,0,0,,0,0,16.6,10.8,147,1017,24,16,3,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T22:00:00,26.7,27.5,17.2,55.71,0,0,,0,0,16.6,15.6,168,1017.4,24,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-28T23:00:00,26.3,26.3,18.3,61.34,0,0,,0,0,16.6,17,176,1017.3,24,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T00:00:00,25.3,25.3,18.7,67.03,0,0,,0,0,14.8,10.5,235,1017.3,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T01:00:00,25.2,25.2,18.4,65.71,0,0,,0,0,14.8,15.5,188,1017.1,43.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T02:00:00,24.7,24.7,18.4,67.9,0,0,,0,0,14.8,15.4,192,1016.5,81.9,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T03:00:00,24.7,24.7,18.4,67.91,0,0,,0,0,14.8,15.4,193,1015.8,90.9,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T04:00:00,24.1,24.1,18.3,70.48,0,0,,0,0,14.8,12.2,195,1015.3,48.6,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T05:00:00,24,24,17.9,68.55,0,0,,0,0,14.8,13.6,188,1015.3,43.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T06:00:00,24,24,17.3,66.28,0,0,,0,0,14.8,15,234,1015.7,77.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T07:00:00,23.5,23.5,17.9,71.1,0,0,,0,0,16.6,13.6,235,1015.7,43.8,16,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T08:00:00,24.2,24.2,18.4,69.95,0,0,,0,0,16.6,14,195,1015.8,24,16,188,0.7,2,5,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T09:00:00,25.6,25.6,18.8,66.25,0,0,,0,0,14.8,15.7,172,1015.9,0,16,357,1.3,4,3,Clear,clear-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T10:00:00,26.8,28,19.3,63.77,0,0,,0,0,13,14,126,1015.7,0,16,619,2.2,6,3,Clear,clear-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
